"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
364,"學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Adobe Photoshop、Illustrator","行銷策略擬定、品牌知名度推廣、社群媒體經營管理"
365,"學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Adobe Photoshop、Illustrator"," 不拘 "
366,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 大學、碩士 "," 一般商業學類、市場行銷相關、大眾傳播學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力","Windows XP、Windows 7、Adobe Acrobat、Excel、PowerPoint、Word、中文打字50~75、英文打字20~50"," 不拘 "
367,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
368,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /中等、讀 /精通、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
369,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
370,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
371,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升英文能力"," 不拘 "," 不拘 "
372,"學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、PowerPoint、Word"," 不拘 "
373,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 2年以上 "," 高中以上 "," 美術學相關、美術工藝相關 "," 不拘 ","Adobe Photoshop、Illustrator","品牌行銷管理、網路活動規劃與執行、廣告企劃案╱文案撰寫"
374,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
375,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
376,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop","視覺設計相關知識、多媒體企劃設計、多媒體影像處理、設計表現能力"
377,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word"," 不拘 "
378,"學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Excel、Word"," 不拘 "
379,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習歡迎其他障礙(輕度)的身心障礙人士，需附身心障礙證明 "," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
380,"日間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力","Mac OS、Google Analytics、Adobe Photoshop、Illustrator","行銷製作物規劃與執行、社群媒體經營管理"
381,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
382,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升日文能力","Excel、PowerPoint、Word","報表彙整與管理、文件或資料輸入建檔處理、市場調查企劃與執行、市場調查資料分析與報告撰寫"
383,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
384,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學以上 "," 語文及人文學科類、藝術學科類、大眾傳播學科類 "," 不拘 "," 不拘 "," 不拘 "
385,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 心理學相關、經濟學相關、企業管理相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、PowerPoint、Word"," 不拘 "
386,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
387,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 公共衛生相關、心理學相關、經濟學相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、PowerPoint、Word"," 不拘 "
388,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
389,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
390,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學以上 "," 語文及人文學科類、藝術學科類、大眾傳播學科類 "," 不拘 "," 不拘 "," 不拘 "
391,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 台語 -- 中等 贊助提升語文能力","Excel、Word、中文打字20~50","電話接聽與人員接待事項、文件或資料輸入建檔處理"
392,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
393,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
394,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Excel、PowerPoint、Word、中文打字20~50、中文打字50~75、中文打字75~100"," 不拘 "
395,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  台語 -- 略懂 贊助提升語文能力"," 不拘 "," 不拘 "
396,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 專科以上 "," 藝術商業設計、商業及管理學科類、大眾傳播學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 贊助提升英文能力","PowerPoint、Adobe InDesign、Google Analytics、Google Trend、Adobe Photoshop","行銷製作物規劃與執行、品牌行銷管理、實體活動規劃與執行、網站企劃能力、網路活動規劃與執行、廣告製作規劃與執行、行銷策略擬定、社群媒體經營管理、廣告企劃案╱文案撰寫"
397,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
398,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
399,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
400,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力","Excel、PowerPoint、Word"," 不拘 "
401,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  越文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力","Excel、PowerPoint、Word"," 不拘 "
402,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
403,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
